transaction_id,customer_id,visit_date,total_spending
T007436,1370,2023-08-15,132781
T000419,1059,2023-08-15,389068
T001458,1419,2023-08-15,35329
T004772,1204,2023-08-15,384413
T000651,1366,2023-08-15,102702
T007012,1129,2023-08-15,260210
T005795,1424,2023-08-15,394909
T001552,1260,2023-08-15,82969
T004570,1425,2023-08-15,252413
T006762,1188,2023-08-15,108909
T002193,1330,2023-08-16,125887
T007702,1284,2023-08-16,295576
T006651,1378,2023-08-16,144790
T001508,1477,2023-08-16,85552
T002680,1041,2023-08-16,366368
T006862,1444,2023-08-16,498751
T003933,1383,2023-08-16,57780
T002047,1049,2023-08-16,107367
T004381,1452,2023-08-16,32873
T007380,1473,2023-08-16,362267
T004858,1235,2023-08-16,262368
T005593,1445,2023-08-16,363357
T005931,1367,2023-08-17,237834
T002104,1228,2023-08-17,424282
T001653,1010,2023-08-17,342030
T001050,1459,2023-08-17,133076
T001212,1393,2023-08-17,94893
T000094,1017,2023-08-17,127271
T003455,1187,2023-08-17,221838
T005892,1064,2023-08-17,339328
T002132,1154,2023-08-17,32279
T003725,1094,2023-08-17,473925
T002964,1324,2023-08-17,283382
T002871,1325,2023-08-17,107007
T004303,1490,2023-08-17,127960
T001589,1230,2023-08-17,97734
T002772,1259,2023-08-18,196238
T007725,1025,2023-08-18,489044
T003268,1343,2023-08-18,423564
T000807,1220,2023-08-18,339372
T002293,1365,2023-08-18,367284
T002633,1283,2023-08-18,382301
T006272,1256,2023-08-18,201434
T001986,1183,2023-08-18,63188
T000824,1335,2023-08-18,213516
T007295,1151,2023-08-18,68544
T006365,1441,2023-08-18,462706
T000607,1050,2023-08-19,188265
T004905,1014,2023-08-19,88481
T001088,1291,2023-08-19,202572
T007658,1169,2023-08-19,88947
T005144,1106,2023-08-19,417959
T001356,1106,2023-08-19,89377
T003674,1093,2023-08-19,174125
T000352,1398,2023-08-19,43397
T005529,1472,2023-08-19,415195
T007400,1214,2023-08-19,186656
T007080,1067,2023-08-19,352306
T001879,1405,2023-08-19,282328
T004034,1485,2023-08-20,115698
T005359,1139,2023-08-20,31093
T001329,1058,2023-08-20,220741
T005394,1339,2023-08-20,117357
T000083,1337,2023-08-20,95205
T007370,1442,2023-08-20,467392
T005017,1223,2023-08-20,339464
T003787,1462,2023-08-20,453194
T000088,1201,2023-08-20,178566
T001536,1471,2023-08-20,123182
T003414,1165,2023-08-20,183992
T001883,1219,2023-08-20,171521
T004917,1075,2023-08-20,21112
T006095,1225,2023-08-21,208635
T001265,1457,2023-08-21,404412
T004610,1049,2023-08-21,489239
T006635,1373,2023-08-21,82714
T007425,1284,2023-08-21,264924
T001843,1353,2023-08-21,495214
T001885,1066,2023-08-21,323349
T003451,1460,2023-08-21,312867
T004023,1089,2023-08-21,361147
T005256,1426,2023-08-21,368442
T004867,1339,2023-08-22,387996
T001115,1482,2023-08-22,87261
T005148,1167,2023-08-22,339121
T003019,1046,2023-08-22,89381
T001735,1292,2023-08-22,455564
T004270,1296,2023-08-22,388102
T003951,1251,2023-08-22,414692
T007226,1222,2023-08-22,474633
T004031,1022,2023-08-22,58909
T006842,1238,2023-08-22,484944
T005504,1089,2023-08-22,354639
T002087,1163,2023-08-22,375991
T004552,1207,2023-08-22,322408
T005035,1298,2023-08-22,79834
T003394,1438,2023-08-23,461719
T004122,1468,2023-08-23,249394
T001864,1129,2023-08-23,349645
T001558,1380,2023-08-23,214068
T004028,1151,2023-08-23,373970
T000541,1465,2023-08-23,137159
T006146,1042,2023-08-23,376081
T001783,1213,2023-08-23,354705
T003978,1352,2023-08-23,472197
T004738,1294,2023-08-23,169911
T001810,1135,2023-08-23,311840
T004490,1118,2023-08-23,325883
T005336,1227,2023-08-23,61410
T004108,1062,2023-08-23,153485
T006026,1148,2023-08-24,247961
T007919,1100,2023-08-24,162163
T002678,1037,2023-08-24,74459
T000037,1401,2023-08-24,233766
T007835,1356,2023-08-24,249334
T001777,1473,2023-08-24,255605
T005894,1332,2023-08-24,47424
T004261,1436,2023-08-24,450893
T005591,1447,2023-08-24,66235
T000826,1420,2023-08-24,421099
T007480,1405,2023-08-24,285121
T001771,1457,2023-08-24,479177
T004975,1026,2023-08-24,351422
T001981,1173,2023-08-24,396330
T002462,1443,2023-08-24,135957
T001110,1221,2023-08-24,499269
T000183,1490,2023-08-25,23512
T003717,1089,2023-08-25,44604
T000415,1336,2023-08-25,339177
T001684,1087,2023-08-25,179964
T001637,1021,2023-08-25,82175
T001525,1266,2023-08-25,338249
T000182,1443,2023-08-25,305528
T006542,1291,2023-08-25,356811
T005154,1148,2023-08-25,390719
T000685,1002,2023-08-25,378229
T003296,1177,2023-08-25,259343
T006358,1102,2023-08-25,133812
T000424,1363,2023-08-25,148305
T001942,1004,2023-08-26,379223
T001042,1089,2023-08-26,90043
T006699,1455,2023-08-26,102488
T003074,1063,2023-08-26,445538
T000400,1349,2023-08-26,121124
T004792,1390,2023-08-26,112526
T002406,1347,2023-08-27,105666
T003215,1023,2023-08-27,39673
T005503,1246,2023-08-27,374373
T002425,1456,2023-08-27,124639
T007401,1278,2023-08-27,348778
T001838,1461,2023-08-27,308056
T002659,1136,2023-08-27,22821
T006392,1039,2023-08-27,170933
T000714,1123,2023-08-27,158886
T000288,1295,2023-08-27,316508
T007036,1490,2023-08-28,158774
T007500,1241,2023-08-28,433969
T001881,1302,2023-08-28,296463
T001720,1480,2023-08-28,96126
T005419,1288,2023-08-28,247810
T001917,1381,2023-08-28,100520
T003101,1169,2023-08-28,287606
T004155,1403,2023-08-28,231177
T002070,1364,2023-08-28,455716
T003187,1392,2023-08-28,365277
T006672,1144,2023-08-29,378734
T007674,1006,2023-08-29,381363
T004258,1151,2023-08-29,492671
T000639,1344,2023-08-29,291619
T004083,1452,2023-08-29,97332
T005563,1237,2023-08-29,124533
T003445,1272,2023-08-29,128621
T007277,1224,2023-08-29,68435
T003369,1310,2023-08-30,436540
T004767,1326,2023-08-30,303080
T002024,1461,2023-08-30,260003
T005061,1296,2023-08-30,235945
T005877,1116,2023-08-30,374927
T000059,1164,2023-08-30,414927
T006760,1345,2023-08-30,235490
T001625,1052,2023-08-31,448535
T004881,1048,2023-08-31,462480
T004775,1392,2023-08-31,238471
T004100,1280,2023-08-31,188147
T000953,1012,2023-08-31,426637
T005200,1160,2023-08-31,379579
T001035,1498,2023-08-31,310846
T004284,1338,2023-08-31,410932
T004661,1314,2023-08-31,133532
T004586,1139,2023-09-01,349926
T001577,1470,2023-09-01,229550
T003046,1499,2023-09-01,139599
T007690,1495,2023-09-01,163622
T004066,1069,2023-09-01,225658
T003134,1127,2023-09-01,154363
T006921,1313,2023-09-01,355209
T004902,1468,2023-09-02,138105
T007141,1374,2023-09-02,231965
T006981,1152,2023-09-02,242686
T004382,1069,2023-09-02,145812
T007553,1341,2023-09-02,471436
T006748,1428,2023-09-02,441238
T003985,1372,2023-09-02,180444
T002722,1174,2023-09-02,319837
T007460,1354,2023-09-02,296476
T005449,1411,2023-09-02,435474
T002793,1463,2023-09-03,497347
T000048,1193,2023-09-03,57869
T001253,1149,2023-09-03,381398
T006866,1028,2023-09-03,95974
T002774,1454,2023-09-03,176405
T007138,1099,2023-09-03,33740
T005146,1463,2023-09-03,158086
T004959,1222,2023-09-03,63202
T002758,1202,2023-09-03,156322
T006196,1125,2023-09-03,298427
T005732,1208,2023-09-03,357867
T000320,1262,2023-09-03,456417
T002267,1074,2023-09-03,59097
T004718,1204,2023-09-04,430761
T000286,1380,2023-09-04,154974
T007522,1425,2023-09-04,303805
T005837,1076,2023-09-04,100570
T003266,1294,2023-09-04,406684
T005963,1458,2023-09-05,274166
T003507,1471,2023-09-05,218675
T006125,1450,2023-09-05,270840
T006252,1087,2023-09-05,492830
T000859,1493,2023-09-05,99183
T001358,1158,2023-09-05,26416
T000065,1310,2023-09-05,484838
T003542,1360,2023-09-05,395438
T006084,1395,2023-09-05,319623
T004239,1379,2023-09-06,264965
T004489,1147,2023-09-06,408502
T002253,1227,2023-09-06,171527
T006255,1199,2023-09-06,65805
T003882,1435,2023-09-06,124755
T000890,1010,2023-09-06,305369
T001988,1146,2023-09-06,53236
T006996,1433,2023-09-06,304998
T004249,1041,2023-09-06,330569
T007050,1168,2023-09-06,235791
T000865,1014,2023-09-06,143844
T002773,1084,2023-09-06,242182
T000138,1464,2023-09-07,335377
T005178,1345,2023-09-07,285549
T005499,1176,2023-09-07,332458
T005272,1328,2023-09-07,200122
T004009,1336,2023-09-07,298833
T005629,1166,2023-09-07,249235
T001718,1038,2023-09-07,422521
T004554,1117,2023-09-08,366960
T001269,1254,2023-09-08,391355
T000120,1017,2023-09-08,294947
T007909,1130,2023-09-08,409288
T007427,1105,2023-09-08,159334
T000271,1437,2023-09-08,486562
T005818,1467,2023-09-08,374489
T004830,1400,2023-09-09,426914
T004533,1269,2023-09-09,140384
T005646,1262,2023-09-09,292159
T004675,1044,2023-09-09,258408
T000575,1441,2023-09-09,197375
T000488,1222,2023-09-09,222499
T001127,1498,2023-09-10,96614
T003945,1378,2023-09-10,449857
T002375,1476,2023-09-10,484227
T003061,1163,2023-09-10,285593
T002266,1268,2023-09-10,88531
T002290,1263,2023-09-10,303446
T000033,1309,2023-09-10,212122
T005189,1077,2023-09-10,263885
T002671,1106,2023-09-10,230704
T004499,1289,2023-09-10,398044
T005851,1069,2023-09-10,84557
T002654,1486,2023-09-10,403433
T005132,1226,2023-09-10,318397
T001861,1186,2023-09-10,31002
T006334,1194,2023-09-10,76795
T007009,1182,2023-09-10,137781
T007402,1162,2023-09-10,34679
T004424,1150,2023-09-10,442994
T002983,1214,2023-09-10,183118
T003748,1365,2023-09-11,151310
T004700,1426,2023-09-11,279289
T005464,1408,2023-09-11,205576
T006466,1279,2023-09-11,26774
T004372,1021,2023-09-11,164010
T007800,1217,2023-09-11,404033
T001952,1388,2023-09-11,149647
T005584,1108,2023-09-11,145015
T006446,1089,2023-09-11,269406
T000153,1266,2023-09-11,229870
T006103,1106,2023-09-12,188168
T007877,1002,2023-09-12,238400
T001393,1161,2023-09-12,422961
T001187,1241,2023-09-12,209646
T003886,1496,2023-09-12,405415
T006107,1280,2023-09-12,350453
T007554,1477,2023-09-12,197857
T000257,1177,2023-09-12,305445
T000825,1418,2023-09-12,379302
T002762,1461,2023-09-12,95952
T000526,1033,2023-09-12,141164
T005788,1093,2023-09-12,81410
T004176,1100,2023-09-12,266309
T000191,1188,2023-09-12,74800
T000171,1498,2023-09-12,171744
T005058,1387,2023-09-12,493137
T005053,1416,2023-09-12,23659
T001098,1450,2023-09-12,120834
T006739,1015,2023-09-12,52326
T000139,1198,2023-09-12,393166
T004638,1479,2023-09-12,159978
T001432,1012,2023-09-13,64845
T004015,1446,2023-09-13,342156
T007100,1308,2023-09-13,436724
T006007,1318,2023-09-13,264335
T004735,1369,2023-09-13,489897
T000200,1471,2023-09-13,139095
T005076,1138,2023-09-13,226123
T005380,1310,2023-09-13,174443
T004563,1073,2023-09-13,353963
T007803,1174,2023-09-13,52160
T003213,1337,2023-09-14,304487
T003844,1249,2023-09-14,102446
T006769,1377,2023-09-14,54510
T002889,1443,2023-09-14,71712
T003404,1118,2023-09-14,250099
T004849,1408,2023-09-14,119405
T003099,1204,2023-09-14,232916
T004659,1201,2023-09-14,68281
T006204,1146,2023-09-14,288251
T004947,1404,2023-09-14,496356
T000833,1246,2023-09-14,296786
T001782,1468,2023-09-14,416222
T003238,1260,2023-09-14,108378
T005339,1208,2023-09-14,377092
T002906,1399,2023-09-14,353296
T000450,1415,2023-09-15,470511
T000805,1293,2023-09-15,241163
T001765,1010,2023-09-15,312098
T007947,1053,2023-09-15,62399
T004415,1369,2023-09-15,39629
T003583,1046,2023-09-15,48830
T000091,1073,2023-09-15,56719
T000146,1059,2023-09-15,120919
T005552,1242,2023-09-15,71044
T007225,1359,2023-09-15,385837
T003733,1017,2023-09-15,177381
T000836,1131,2023-09-16,437799
T006600,1044,2023-09-16,430685
T005086,1282,2023-09-16,298272
T000623,1222,2023-09-16,316867
T000972,1178,2023-09-16,149526
T001518,1151,2023-09-16,26259
T000673,1463,2023-09-16,225134
T003800,1147,2023-09-16,411374
T006061,1339,2023-09-16,86794
T005089,1223,2023-09-16,137028
T007755,1168,2023-09-16,218752
T004200,1493,2023-09-16,441439
T004955,1268,2023-09-16,394791
T006012,1180,2023-09-16,133057
T000134,1081,2023-09-16,238850
T004707,1016,2023-09-17,485462
T003421,1398,2023-09-17,437725
T001084,1417,2023-09-17,339664
T003950,1418,2023-09-17,369301
T005091,1448,2023-09-17,407320
T005050,1358,2023-09-17,344768
T003743,1449,2023-09-17,432207
T005236,1349,2023-09-17,162512
T005520,1253,2023-09-17,416452
T001617,1405,2023-09-17,95569
T007305,1050,2023-09-17,141691
T005356,1042,2023-09-18,161779
T001689,1408,2023-09-18,84771
T005903,1018,2023-09-18,90647
T005375,1102,2023-09-18,246074
T003118,1135,2023-09-18,50750
T006827,1175,2023-09-18,37015
T003779,1188,2023-09-18,448106
T001411,1457,2023-09-18,35589
T000829,1426,2023-09-18,168269
T003758,1378,2023-09-19,274251
T006540,1457,2023-09-19,281989
T000637,1117,2023-09-19,422727
T007450,1189,2023-09-19,399453
T007935,1246,2023-09-19,98062
T002068,1174,2023-09-19,440489
T001651,1029,2023-09-19,66025
T000393,1461,2023-09-19,140333
T004365,1341,2023-09-19,244585
T007728,1427,2023-09-19,167089
T005721,1454,2023-09-20,351572
T006161,1160,2023-09-20,255616
T005613,1439,2023-09-20,84042
T007222,1021,2023-09-20,378928
T007987,1364,2023-09-20,135136
T004293,1387,2023-09-20,72243
T006370,1437,2023-09-20,65706
T007408,1097,2023-09-20,206773
T006135,1281,2023-09-20,426786
T000860,1041,2023-09-21,80282
T007982,1014,2023-09-21,242274
T005749,1171,2023-09-21,206911
T004052,1012,2023-09-21,235290
T002745,1084,2023-09-21,215392
T005737,1429,2023-09-21,28195
T001190,1298,2023-09-21,116917
T004226,1283,2023-09-21,63755
T005201,1187,2023-09-21,89283
T003600,1093,2023-09-21,434322
T003190,1120,2023-09-22,179429
T007452,1465,2023-09-22,454812
T005742,1194,2023-09-22,150112
T006821,1367,2023-09-22,420886
T005474,1323,2023-09-22,442855
T006373,1043,2023-09-22,111434
T000489,1037,2023-09-22,186916
T002550,1432,2023-09-22,251296
T003642,1108,2023-09-22,364041
T004351,1088,2023-09-22,117556
T004626,1182,2023-09-22,23436
T004425,1425,2023-09-22,384523
T004156,1084,2023-09-23,62616
T000391,1284,2023-09-23,361180
T007742,1130,2023-09-23,284952
T002512,1317,2023-09-23,275182
T002980,1252,2023-09-23,378720
T003762,1354,2023-09-23,59913
T006380,1240,2023-09-23,379523
T005106,1190,2023-09-23,233827
T006336,1340,2023-09-23,183405
T004434,1451,2023-09-23,437653
T005212,1237,2023-09-23,179045
T004527,1295,2023-09-23,372624
T000062,1295,2023-09-23,255637
T006781,1334,2023-09-24,151235
T005858,1412,2023-09-24,405439
T003464,1224,2023-09-24,403094
T001366,1136,2023-09-24,379651
T007135,1070,2023-09-24,426052
T007517,1459,2023-09-24,238898
T007514,1286,2023-09-24,124820
T002050,1192,2023-09-24,293314
T003988,1078,2023-09-24,101782
T000017,1378,2023-09-24,449767
T003614,1156,2023-09-25,84538
T005840,1225,2023-09-25,338581
T003233,1408,2023-09-25,382812
T004494,1152,2023-09-25,190188
T002874,1176,2023-09-25,67728
T005785,1494,2023-09-25,48273
T003693,1055,2023-09-25,460627
T004541,1103,2023-09-25,132265
T002748,1332,2023-09-25,243112
T006497,1106,2023-09-25,404934
T000663,1267,2023-09-25,327410
T002274,1085,2023-09-25,442394
T003691,1360,2023-09-26,396756
T003903,1202,2023-09-26,383571
T006885,1150,2023-09-26,369829
T006293,1291,2023-09-26,95400
T000603,1008,2023-09-26,42525
T004221,1176,2023-09-26,183704
T006282,1476,2023-09-26,498388
T003022,1017,2023-09-26,195725
T007209,1383,2023-09-26,483840
T007042,1088,2023-09-26,66904
T001227,1347,2023-09-26,410951
T005229,1387,2023-09-26,297220
T005699,1419,2023-09-26,134527
T007601,1081,2023-09-27,62262
T002914,1170,2023-09-27,142994
T002646,1291,2023-09-27,453073
T002191,1057,2023-09-27,379175
T001091,1474,2023-09-27,381198
T002660,1043,2023-09-27,337234
T002336,1247,2023-09-27,162298
T005555,1180,2023-09-27,164582
T001057,1102,2023-09-27,28367
T005360,1103,2023-09-27,495252
T001911,1312,2023-09-27,299311
T007961,1181,2023-09-27,318029
T000830,1243,2023-09-28,434350
T004549,1251,2023-09-28,343938
T005129,1106,2023-09-28,318919
T007986,1294,2023-09-28,275672
T006507,1490,2023-09-28,496330
T002822,1288,2023-09-28,262046
T002294,1259,2023-09-28,178907
T007529,1402,2023-09-28,372195
T002769,1377,2023-09-28,78900
T005030,1119,2023-09-28,36713
T007230,1276,2023-09-28,448145
T000490,1477,2023-09-28,431944
T003263,1274,2023-09-28,175232
T000955,1276,2023-09-28,293346
T001576,1092,2023-09-28,390555
T007635,1185,2023-09-28,196289
T003105,1286,2023-09-28,330609
T004024,1148,2023-09-28,143714
T000867,1473,2023-09-28,251352
T005570,1358,2023-09-29,214162
T001502,1092,2023-09-29,203999
T006153,1185,2023-09-29,256149
T006771,1171,2023-09-29,133043
T004731,1279,2023-09-29,476391
T002792,1301,2023-09-29,331356
T006867,1379,2023-09-29,361907
T006513,1169,2023-09-29,445568
T007206,1152,2023-09-29,307111
T005664,1470,2023-09-30,85623
T006991,1190,2023-09-30,83294
T005377,1493,2023-09-30,90218
T007001,1400,2023-09-30,339247
T006814,1429,2023-09-30,102990
T003645,1059,2023-09-30,316958
T004247,1043,2023-09-30,308334
T001821,1348,2023-09-30,433727
T004590,1057,2023-09-30,407150
T005914,1304,2023-09-30,23531
T004503,1195,2023-09-30,289228
T005930,1191,2023-09-30,128345
T003079,1013,2023-09-30,392174
T001535,1457,2023-09-30,241648
T006085,1375,2023-09-30,229843
T007791,1155,2023-10-01,63835
T005442,1456,2023-10-01,126945
T001662,1290,2023-10-01,287459
T001590,1079,2023-10-01,476982
T002657,1369,2023-10-01,361768
T005739,1284,2023-10-01,274697
T007236,1393,2023-10-01,221161
T004397,1344,2023-10-01,40739
T003149,1479,2023-10-01,119329
T005198,1281,2023-10-02,179740
T000439,1249,2023-10-02,332802
T003584,1453,2023-10-02,392220
T003362,1031,2023-10-02,449387
T002715,1103,2023-10-02,404224
T005911,1491,2023-10-02,496665
T000118,1305,2023-10-02,240013
T002597,1307,2023-10-02,305024
T002205,1294,2023-10-02,203429
T005145,1271,2023-10-02,28951
T006732,1195,2023-10-02,355116
T001197,1310,2023-10-02,273928
T000983,1434,2023-10-03,91880
T006300,1278,2023-10-03,430176
T004252,1212,2023-10-03,237189
T002974,1354,2023-10-03,155542
T007189,1007,2023-10-03,33894
T001905,1020,2023-10-03,434088
T007429,1228,2023-10-03,171857
T002687,1183,2023-10-03,109379
T002580,1343,2023-10-03,495384
T001194,1452,2023-10-03,50412
T001837,1044,2023-10-03,426906
T006665,1134,2023-10-03,282696
T007237,1109,2023-10-03,288662
T006577,1158,2023-10-04,190632
T000418,1353,2023-10-04,445361
T003454,1170,2023-10-04,169820
T000617,1378,2023-10-04,469657
T005029,1309,2023-10-04,236937
T007324,1241,2023-10-04,81684
T007281,1446,2023-10-04,209579
T004951,1375,2023-10-04,171781
T006025,1441,2023-10-04,102757
T006109,1108,2023-10-04,106496
T005809,1139,2023-10-04,393826
T002499,1063,2023-10-04,304839
T004979,1424,2023-10-04,146355
T003641,1260,2023-10-05,441667
T002556,1494,2023-10-05,463371
T001257,1293,2023-10-05,64109
T003009,1149,2023-10-05,39874
T004920,1133,2023-10-05,95561
T006133,1166,2023-10-05,128924
T006883,1343,2023-10-05,393200
T001182,1397,2023-10-05,316505
T005149,1013,2023-10-05,267117
T004389,1234,2023-10-05,93158
T001806,1392,2023-10-05,450838
T007468,1263,2023-10-05,429116
T006316,1054,2023-10-06,376192
T004250,1170,2023-10-06,94134
T003835,1279,2023-10-06,352703
T007808,1181,2023-10-06,399245
T000545,1039,2023-10-06,129062
T001466,1450,2023-10-06,107073
T000483,1482,2023-10-06,81608
T006043,1290,2023-10-06,91908
T002897,1363,2023-10-06,306656
T000119,1445,2023-10-06,471800
T002835,1313,2023-10-06,148544
T004794,1056,2023-10-07,211269
T007691,1170,2023-10-07,277391
T005612,1385,2023-10-07,135594
T004153,1148,2023-10-07,74808
T001449,1436,2023-10-07,261235
T003070,1225,2023-10-07,43908
T005164,1428,2023-10-07,27749
T001680,1101,2023-10-07,350350
T004686,1401,2023-10-07,62510
T006625,1247,2023-10-07,257031
T007040,1274,2023-10-07,248648
T001654,1242,2023-10-07,436779
T006604,1019,2023-10-07,21963
T002670,1318,2023-10-08,495849
T002463,1091,2023-10-08,37748
T003934,1088,2023-10-08,443956
T007443,1018,2023-10-08,21085
T001196,1263,2023-10-08,365854
T006940,1347,2023-10-08,383211
T000242,1236,2023-10-08,308581
T004789,1302,2023-10-08,345959
T001801,1018,2023-10-08,165807
T007321,1256,2023-10-08,241325
T002891,1075,2023-10-08,471000
T000794,1353,2023-10-08,206894
T003173,1380,2023-10-09,276492
T001697,1314,2023-10-09,464500
T001224,1208,2023-10-09,394494
T006130,1182,2023-10-09,24487
T005550,1451,2023-10-09,56680
T004537,1451,2023-10-09,40195
T000148,1489,2023-10-09,494381
T003458,1233,2023-10-09,487706
T006228,1148,2023-10-09,431676
T004476,1115,2023-10-09,364462
T000449,1039,2023-10-10,40773
T002922,1201,2023-10-10,190307
T001511,1390,2023-10-10,59244
